Lap,Distance_km,Speed_kmh,Temperature_C,Pressure_PSI,Turning_Radius_m,Front_Left_Damage_%,Front_Right_Damage_%,Rear_Left_Damage_%,Rear_Right_Damage_%,Front_Left_Change,Front_Right_Change,Rear_Left_Change,Rear_Right_Change
69,7,223.89480668135178,91.23684889311093,21.9580213374877,49.278144899042786,16.259269713559053,67.9521333669319,45.578213347253715,33.390076731157805,0,0,0,0
69,8,235.32856742795806,98.9593374168773,22.325864623460024,38.21420969192437,35.577174299521296,23.19458587628421,99.1736257331369,41.82444659047964,0,0,1,0
70,1,253.99968432553675,91.7129177466383,21.80872874222064,30.401845690592562,4.555104887605033,36.43039300472603,11.543907704472122,88.26563165217532,0,0,0,1
70,2,278.46868366680985,100.64226158194398,22.407009897554612,33.595370024200456,75.62533379503115,85.18684614684268,76.09378926466344,44.66895189400806,1,1,1,0
70,3,229.08927918371205,87.61833506887298,22.71391978322474,32.74523482844442,99.82141474019915,85.31377109319907,93.51351573146067,98.82165741524709,1,1,1,1
70,4,288.3683336973914,98.4985923612383,22.666755195106237,36.39442255471259,35.712663774395516,6.874384566215818,66.28357585419235,99.13238557114641,0,0,0,1
70,5,318.98070329300424,90.52422551558483,21.50488007587733,38.12842280042456,63.520844081595854,59.69049384672628,62.9232394150799,76.65738139776447,0,0,0,1
70,6,246.95806269217672,91.94155921841832,22.968638229892694,31.53016005607429,36.903664944824946,22.596531435643406,65.22058505602007,10.960741220394976,0,0,0,0
70,7,184.09009706654166,93.54558760515403,22.002197491057572,45.916985897803585,64.63334711985821,47.507136057790575,67.42426324974136,93.4258125078232,0,0,0,1
70,8,317.33954619573296,101.84051895722763,21.628785951034775,44.70032256850107,69.29669140523507,45.85688510323246,87.83170173384656,95.1051256032439,0,0,1,1
71,1,253.03624734114473,90.42905466374164,21.854786648382447,41.723338139142705,54.96174720779826,55.87157864152912,87.79891767576031,46.02383031746251,0,0,1,0
71,2,260.4317934739385,91.55535689679527,21.114600410548125,44.98692140754771,46.19413281094867,29.393310775374193,14.826601661253457,55.38292890909672,0,0,0,0
71,3,195.21277685144068,104.65168094086562,22.00070006197533,46.27753283907124,53.46041069868728,77.32253278230576,46.721239156263216,19.196227930336164,0,1,0,0
71,4,187.8352159067214,93.92874902966638,22.767416053890035,30.54671691626426,2.284980131624803,62.67935881210809,63.90011353725177,61.3165583945618,0,0,0,0
71,5,244.30664702629088,101.89377427137724,22.669705339310784,47.901050136330646,72.34444418153102,13.75856013398301,52.93788946212291,64.12747744699145,0,0,0,0
71,6,311.50247493301526,101.43314219547335,22.278921989136634,42.111785557357365,33.435324152138236,99.49781781023309,1.6537161379732823,53.35974235003721,0,1,0,0
71,7,239.60322676681358,87.71966734626699,21.380639509087747,38.292926213895576,14.846084163766394,95.9568968868216,42.409260333164525,14.639115420637483,0,1,0,0
71,8,256.47804389425437,92.51048944265077,21.065472806557636,40.49019581928339,81.95111518636737,5.920912061751471,80.2435282347809,39.057957044726365,1,0,1,0
72,1,242.90142172328135,90.28398476546411,22.476243678258317,30.391686228858834,26.554430858282508,24.48432805877072,25.87184765616435,34.84291868926239,0,0,0,0
72,2,264.38350551875726,99.11877554657245,22.71070494112107,40.530914299863085,56.467577875042096,81.6365951054288,20.28084760974529,56.82687227905785,0,1,0,0
72,3,294.4290227857304,101.81672026080801,21.39668372515558,37.50837714083512,89.03794019546024,86.05190543965288,53.58680200252708,17.335644021943263,1,1,0,0
72,4,247.58533649129936,101.60789877721975,21.337170011549272,48.177932090707046,55.322685923138735,24.130812463180472,50.167208486121304,48.798139187501455,0,0,0,0
72,5,222.67257079856853,96.56116603251289,21.085783601692576,38.27692506552707,78.71417157913989,89.12450301708468,4.683987078968332,71.21965351470102,1,1,0,0
72,6,315.27769169130465,100.62277396535282,21.73780614140716,35.05424269200209,71.71726243027814,71.10189574592258,43.440563274612444,18.254673271018163,0,0,0,0
72,7,272.1894529771464,101.12365549181635,22.528944496608858,38.596931783271955,80.77026125031858,32.72900406785666,65.41393197754661,62.08782519988385,1,0,0,0
72,8,274.9380096184167,86.49941760564872,21.726933406766815,40.65253957120292,99.14025387017777,31.74545637863372,92.7048745328685,28.009055381452153,1,0,1,0
73,1,197.9609532810581,95.75036180730302,22.604544393654493,30.035126087718506,96.50708758600162,43.047073009963356,73.29545778470751,95.51059335003625,1,0,0,1
73,2,215.70809731138422,100.87218486572192,21.508126722042434,46.258653239827694,46.76509515474992,80.87108716997676,22.049642580642082,50.919851710723584,0,1,0,0
73,3,255.8726979834766,104.83979439424995,21.03980926644504,37.46264878520773,94.62084886269018,61.681748265662264,94.26355595542208,18.030150159052482,1,0,1,0
73,4,282.41793375136007,96.57056019362957,21.698687078241925,49.81072759518741,21.96513729466928,38.00075532202564,64.8409711743944,98.4169625415954,0,0,0,1
73,5,205.2421023517519,97.07144934583526,21.83547978488387,42.756688869605895,68.3341443929098,54.29317328032892,75.76134886544975,27.401530918628115,0,0,1,0
73,6,242.55714706271922,99.10305681086692,22.46915916462138,38.51815610951948,33.55430186651801,79.63123823472552,18.16244517735167,94.27545075278188,0,1,0,1
73,7,284.88539949919164,90.53055162986867,22.354689097474864,36.34609249429835,80.12493163038583,2.4475338890885268,4.803749384754196,38.25150775475385,1,0,0,0
73,8,182.46328303811208,97.59016497508166,21.44990199759012,37.758217453613696,48.00715773601997,40.86479608563004,9.449569717636708,72.79537345947135,0,0,0,0
74,1,211.37466120541242,87.67479434669546,22.8525611505377,42.01283133341079,31.12214390880128,65.1094508910543,39.13737586170123,72.82933256487033,0,0,0,0
74,2,182.44869232663456,104.38372173517993,22.934461086383497,31.20678648984765,55.41704059072588,54.79531960920331,59.82112782815068,30.488789612879508,0,0,0,0
74,3,271.669314102865,94.62820902051556,21.571205313945576,36.30421928568971,64.75420343297924,49.532891320430096,65.57389903400235,11.377382687321646,0,0,0,0
74,4,257.96839430693143,103.94814668919385,22.27554355422883,47.84993219642908,93.22766471395727,80.74350251046438,51.016648073459,97.6643610587043,1,1,0,1
74,5,242.28211409972175,104.49324972656356,22.234200563351276,31.425465513305674,60.76100753655928,41.686838058790485,83.15637308110901,19.80433581098814,0,0,1,0
74,6,276.4523991888739,87.98806556219785,21.038434859997892,31.755133543799438,59.07144906581367,73.57797791492573,14.099634195075373,2.8471168536973956,0,0,0,0
74,7,220.19254360926882,97.72115182237927,22.744690780346243,41.21532156998404,71.6320918913081,21.009225179205448,53.7014222083594,5.032999558133899,0,0,0,0
74,8,264.1370999827591,92.01108107414892,21.13303825424579,39.27706650212191,81.0459870503311,50.574774291339295,5.658073136610131,30.371198482184404,1,0,0,0
75,1,261.50083307030576,98.64709226930044,21.280248149030516,32.895161618514614,98.40466625461109,32.18330396287457,83.10912174746275,13.821141093149492,1,0,1,0
75,2,305.19654902069317,89.96397170759552,22.499666775064902,33.28074280544029,42.61636594653982,86.28131432060485,18.72991534292343,42.37918151442592,0,1,0,0
75,3,316.3372084374189,98.44349171684583,21.057697390476946,31.80456428364252,45.674519912524836,52.11864145222259,0.5357233168925668,51.50517664428856,0,0,0,0
75,4,304.48362741605996,101.92941642222527,22.569762712042753,36.92408995206439,71.35195635274357,42.81617825709977,17.81077424045937,40.22449441332401,0,0,0,0
75,5,206.11695973054594,90.00412514593489,21.672751151093063,41.07164239619615,97.56854541876059,50.47734129469238,28.95578646892325,65.12685411471708,1,0,0,0
75,6,188.1272336086335,87.24296486055529,22.69871371658877,37.602186328568116,13.367190489022729,63.84153032013413,12.30027721412018,92.41623905402874,0,0,0,1
75,7,263.11820147524526,95.6825651758275,21.27316403983974,40.102791260967564,32.52066492986597,23.54238800490336,76.46480887094373,37.77184050287057,0,0,1,0
75,8,299.8560654757225,90.48899296563651,21.044966035609924,40.83767692977427,61.23155351876228,84.12782924581475,11.37065763102033,18.07428904856392,0,1,0,0
76,1,317.3702226639678,99.04616298450772,21.14028640601111,39.014902812479406,65.90771751519299,54.15858140016459,82.39783396327437,67.97044061858514,0,0,1,0
76,2,232.08129556387928,85.11245782822365,21.43829318958967,35.17068497480272,16.123231119875303,13.351768830138278,94.29667678649346,93.22965418781298,0,0,1,1
76,3,264.50445883617556,94.59678316601551,22.337095099168412,43.29618197023429,3.3251691179006393,34.54011518720833,73.4035547258465,27.034045503723103,0,0,0,0
76,4,247.2917496910688,88.61930875752518,21.741717605307855,47.24547671439239,5.986513668747396,53.30792741239318,11.858582549719543,24.14303517753982,0,0,0,0
76,5,203.61067371573108,97.7826856599017,22.3090856579689,46.85407526741922,19.002455530992922,87.33116403059343,82.60615658928197,66.86250766027142,0,1,1,0
76,6,244.9282501002836,90.42013199715986,21.92445780381469,49.56607673328466,45.63231522077893,45.655041612135136,87.9997427094259,93.33219004244573,0,0,1,1
76,7,187.38533695558766,102.23210605576328,22.25923139129993,48.58861095316744,81.09720810726182,41.825029959194936,48.416615781260134,50.00137292317112,1,0,0,0
76,8,198.07103634022465,96.8869787767779,22.51425210683667,45.88254878374643,60.77803685016,6.748911960416393,69.19326782508958,16.54498135207024,0,0,0,0
77,1,276.5029512039349,96.67333355296262,22.225861725463034,46.057687470394455,42.8551601598515,6.663673574117879,76.82303023135371,80.75650557856171,0,0,1,1
77,2,261.9733096014324,97.22606946648104,22.00963634771726,38.736875514088005,66.69559316213588,20.6101884780857,4.303027856544817,53.865629738208774,0,0,0,0
77,3,276.70479453468005,95.16119373569326,22.816674883562023,35.01132719988644,98.63815079358776,27.898761837090223,6.6976662828112214,40.305535183921215,1,0,0,0
77,4,230.04925262269916,100.67321394318823,22.432928378160966,40.04697052041294,25.855933112754958,27.92765798577954,24.510144595892204,87.56271743512511,0,0,0,1
77,5,271.9297881604827,99.4374728712651,21.73882460081207,43.33122164267761,88.17648021089046,88.24055495550681,98.84077142594508,83.32244917810593,1,1,1,1
77,6,255.29219533595904,94.64178099690886,22.491745267148104,49.86327306390727,44.990713731671875,49.78254589811822,34.189840969343955,79.58335826727662,0,0,0,1
77,7,303.19348997488623,86.81882130125162,21.57090636567224,42.083551851855965,16.37799214402216,1.6931477587156074,83.97482046925018,75.44193950139623,0,0,1,1
77,8,314.1701322715412,87.30247222067607,21.092251458621266,36.44796554289095,2.542244167415997,17.631591235981126,25.14117877631873,48.55014614606448,0,0,0,0
78,1,209.9226602177223,103.86476846771103,22.04556990656249,30.796208444900813,9.859999893599536,12.898789825371216,68.50167342237319,8.083272282252363,0,0,0,0
78,2,293.8526430740391,102.88613430748362,22.744465923876728,44.53927085716307,73.27149226806885,85.201093122533,88.12871909326782,74.76753301475797,0,1,1,0
78,3,208.94826544816837,89.01581665160413,21.13754710478223,45.59078818897099,47.26505284381306,9.292971427619822,73.89466338930733,64.3464417868311,0,0,0,0
78,4,297.4998664906876,99.28837911149076,21.20757759117625,38.40056750374079,51.49250035963446,74.84580522585071,97.15344903145082,53.55493880858092,0,0,1,0
78,5,218.9950609954106,98.557989159663,21.94347525065082,47.955349750653994,90.50361558509583,87.36483264683301,36.77725973303184,38.358766223600185,1,1,0,0
78,6,221.27520892011728,98.79740136169721,21.70225825721314,42.974495751875786,97.69677021707083,94.56396880907194,47.94310593890102,29.97460816332017,1,1,0,0
78,7,265.24403668017754,91.0098120309593,21.221372592229976,33.8657380381146,48.439354401021525,52.776952530757924,13.932803595740683,96.55445345452685,0,0,0,1
78,8,194.5989999112543,97.15883778602245,21.63813535318394,40.16104481750719,71.423310465503,35.97491102325845,57.4064862428863,55.05117961473173,0,0,0,0
79,1,290.05074095769413,96.00859055906804,21.95653874368324,38.85790199539019,0.9776619681659215,3.9632053259638034,26.175804707740923,90.93145549842046,0,0,0,1
79,2,196.78392955838595,93.0488949937489,22.17833010259823,36.13612734943412,28.81131170479101,28.93888550812339,93.48519459501738,23.984593764563943,0,0,1,0
79,3,248.08323929874277,104.7772852936672,21.048653840495845,30.53309728386302,47.787320840628034,21.625332495089168,79.4492215344795,39.28397547157768,0,0,1,0
79,4,303.2988254558053,96.53811395991832,21.320897614389885,49.15933357377944,89.42170895319356,15.606683494128227,3.2508657662798757,74.47476218725468,1,0,0,0
79,5,309.55862350374605,103.29403304874944,21.04734859066757,34.642847940734455,57.17303049460574,63.58042113181324,88.83113259386414,35.015820413448104,0,0,1,0
79,6,193.8625624058251,89.29814843623075,21.439139098408475,32.29349244041257,90.39507978616007,35.26865378936831,71.0830478952294,44.36206009654599,1,0,0,0
79,7,202.88888429345695,102.52831091437163,22.452311205522705,39.70154924671458,44.683724597225314,34.35671579562636,77.0451727821582,66.29092618446947,0,0,1,0
79,8,183.60814384031207,90.84788561204776,22.261930439921784,46.296371062399146,90.09321300754493,75.69930286001993,6.01961760640296,82.23103776815618,1,1,0,1
80,1,227.34991333122196,90.65103927399831,21.828720796948087,38.45607376846309,3.441855285755857,24.311031512017678,0.6392136613788679,31.228668180431953,0,0,0,0
80,2,197.12006485238928,102.93909267584621,22.49655920194574,49.748383886529034,21.443761813678474,16.733624378332244,80.3243497143045,1.0782603704804439,0,0,1,0
80,3,232.49005789887758,85.3053345358143,22.705647213434023,33.70961821319832,1.4301248466341954,94.71353066877418,8.049040859873424,64.6775488172827,0,1,0,0
80,4,316.9832404239411,88.44995537296448,22.835926756953945,37.274556906521774,66.8754064342056,2.0718808885871853,17.68113949999689,73.62270069682789,0,0,0,0
80,5,221.9852157110859,89.96993848407384,21.122665967072773,47.69598260706286,30.67719003010192,54.336700482574116,62.49193269080252,86.62457060880266,0,0,0,1
80,6,270.80141049207475,86.84961068544754,22.9196711394641,48.547817063408324,22.86936495530625,9.79994844021782,68.12520439519677,65.91426654077675,0,0,0,0
80,7,250.90484223520406,104.70512753024049,22.80434094709274,43.778915848867015,73.65503530837026,97.55843528412679,36.384743554147825,68.93001432397138,0,1,0,0
80,8,290.8617664696311,89.70335168998636,21.199422073005174,38.20058060874965,37.91215976662836,80.18306421941118,51.20745238553018,23.458758490361664,0,1,0,0
81,1,301.38317948437424,89.88862801656548,22.993968602006195,38.46653939861818,64.01249535978879,9.487293747081738,54.2449095034802,78.39115112315987,0,0,0,1
81,2,294.75490576421635,94.93662341241142,22.303175109996356,34.38763324487451,22.45030666438034,90.12173529667324,27.653545636692066,99.13799821537967,0,1,0,1
81,3,293.836351096384,90.77104536602917,21.60557818391327,40.04534828535332,16.95939581982955,52.26791522630505,65.0487546036833,26.332459055330492,0,0,0,0
81,4,234.81888656023244,95.12987843932257,22.259868203486914,38.82525348766946,25.66265103372858,43.314134284631635,1.42647367876656,63.60435446664401,0,0,0,0
81,5,229.81244325755216,100.97422908990593,21.478297482663724,38.329179578424664,54.09448783599965,42.46299363225277,40.72301416374745,84.66376322556431,0,0,0,1
81,6,192.497043857024,100.1987735037729,21.237430667909592,45.086548234060146,13.172346286845393,70.88225632664643,58.816966892411685,79.74874166958314,0,0,0,1
81,7,183.15872740446488,98.9294821695856,21.11939425778473,37.24202110963049,89.8765454748042,42.440643966765215,2.015189535044748,98.92555176041067,1,0,0,1
81,8,186.59442165351874,86.75505068034566,22.256406185713217,41.3167437878129,72.88840849133604,98.00079671303183,58.14144657867855,97.80780693860797,0,1,0,1
82,1,226.56730608903604,86.24280158371197,22.193833601196193,34.75840849739781,57.32067319824229,34.305559598894355,55.15750005727666,63.977520842422805,0,0,0,0
82,2,185.0190096872117,103.19135620726884,21.214373487455568,42.15396904389101,52.24741915012231,30.439238405453516,62.05560522469238,22.100504440749592,0,0,0,0
82,3,270.89241683089057,104.14350505372252,22.24353420518282,43.38866236335036,31.46562749337063,44.31001136309626,5.553658910643899,80.55999967218904,0,0,0,1
82,4,201.96142727554258,98.79270468905712,21.260809316894072,45.735806901821825,98.46286125214172,23.391657499274622,85.36830330305436,13.135998879296606,1,0,1,0
82,5,251.94343757142815,92.30645645093364,22.21774575153315,47.6392338642095,44.474957207586066,86.27023469097325,3.884737755558021,15.631885120968093,0,1,0,0
82,6,279.98569386116606,86.30007206523473,21.71876199486468,43.409988257171065,84.13674554167977,97.01477833211662,33.972605526576515,1.7096526830019165,1,1,0,0
82,7,285.3572146217408,93.48546566724073,22.660857401989414,30.367678077592966,99.11406406836414,66.74632200411081,52.888112781490925,52.687085874088126,1,0,0,0
82,8,270.26955418952144,93.00611720825258,22.53298503038467,31.54676372577572,89.59687962512227,71.86485486605183,13.021950865308717,47.63529100828035,1,0,0,0
83,1,290.8608307242972,92.61747878650202,22.397343768323818,46.274068043185245,18.263987456695176,27.190376122760373,86.35293197389866,76.32552058000479,0,0,1,1
83,2,233.5535173596558,100.95381692013724,21.977417071421915,47.73122548611448,30.63109285891038,88.56711709381227,73.34495718907277,55.95981171230342,0,1,0,0
83,3,207.54318141000064,103.02214786673791,21.19519166435972,40.64772386840341,19.90214536730326,4.7977921591930155,88.08572815373891,44.871251498512834,0,0,1,0
83,4,201.9289142045835,97.0980237910957,22.81677652685373,47.230896036555784,22.5846599278679,11.770884599602171,47.646040726186826,25.67258662848171,0,0,0,0
83,5,239.6446751356127,97.90084202981492,22.086595882552658,36.718703349343144,51.19502838089907,50.657539516583995,23.495814766674215,25.860199254054926,0,0,0,0
83,6,241.49122221176313,88.45137755325084,22.903973225683632,35.78043022588491,63.96905699517359,85.11983349773568,12.501852728392493,91.0274172497186,0,1,0,1
83,7,281.33551010833025,90.20564906048433,21.22814203262566,39.16285718362744,84.168493081764,93.5680333832954,13.849870552579747,19.39273503110127,1,1,0,0
83,8,229.67254709552572,85.09913635003042,22.181436368405844,42.630009247331856,53.238799287136885,45.864907777354425,19.84378706724521,28.184372889652643,0,0,0,0
84,1,291.0164205923736,86.44068529145933,21.610071832412242,44.858499360590535,79.12435834568676,1.1695407332982133,57.874676545603954,33.14936636915545,1,0,0,0
84,2,233.29770785074112,95.38076110836457,21.08944959129146,46.42112846985609,67.51094662649166,62.31815648946949,67.21248697496772,84.99882072291594,0,0,0,1
84,3,201.23248666478634,93.32121921720216,21.521586129988073,31.282424011536477,64.54301151012396,89.43396649266411,30.450942837855898,11.12489871621386,0,1,0,0
84,4,217.43282463652886,92.28653291396964,21.08913730329725,44.83000079380841,83.97642795403965,39.86621673134398,86.81551536884615,40.90679828608984,1,0,1,0
84,5,317.0550308871291,91.49984602896505,21.136358159250005,32.288734453152934,24.480687756603537,50.21585170814271,41.015469424674045,10.22405395117304,0,0,0,0
84,6,251.48758218117356,93.56324010976215,22.668446282822213,33.75704683124283,54.43397341022187,39.8552369954819,99.95467736327812,47.10600688104202,0,0,1,0
84,7,301.3818976453815,97.81804870387701,22.934659492522346,36.70854986113001,92.47594679057245,27.47320083952063,31.857305066646536,21.008766806356107,1,0,0,0
84,8,315.6585918653856,94.48691304561785,22.46798091620091,35.906632808488524,98.2273631796944,1.0567567590882732,3.219863747535867,27.49225077118017,1,0,0,0
85,1,194.13313337802663,103.78296327047948,22.55637059018182,32.005150575391355,64.2190253848198,23.613416640007035,83.2533854938767,60.85921108056054,0,0,1,0
85,2,226.860068485937,100.94183310505561,22.647851899117274,48.7927664278963,34.06207897691919,53.36889770330829,81.89761848473219,5.058358904133808,0,0,1,0
85,3,241.06516634804603,93.8061556757359,21.111417653188866,33.595430999064966,8.855773136294564,75.8745875548735,27.52429621754493,33.78114490153721,0,1,0,0
85,4,295.59339860652864,100.79690462010726,21.779284921231778,43.80969609112589,7.818977593352116,58.24871857549869,61.55869291478603,15.242686618474666,0,0,0,0
85,5,312.3148533173209,103.61216040389553,21.768161491459995,48.4057171596868,40.28630462979723,22.134949080504374,50.93457127017592,17.450116493068467,0,0,0,0
85,6,298.1337724096478,95.40420741863363,22.57870464964762,30.80195919801491,65.99615053296917,47.48601266270356,57.555366866180556,21.239988552646228,0,0,0,0
85,7,262.063355256984,91.8584038265305,21.930321908981696,34.5393176994954,81.90567752199938,5.815181391840262,86.72622309496514,95.52284305554079,1,0,1,1
85,8,221.33275539439458,103.33332261155212,22.739792819288517,44.075389469684495,89.81966317884658,36.9811787855564,79.22591809385857,37.49740118556766,1,0,1,0
86,1,187.4934021230717,95.34595263744869,21.643210122111004,40.1890634053664,63.12590589331742,86.19904127747692,1.2748722455777184,56.40013966227273,0,1,0,0
86,2,241.6319558482042,90.76890856897526,22.596925181122472,47.99330844070113,67.36233625961277,77.8284442844056,88.73690549222026,54.599929847885676,0,1,1,0
86,3,277.72941346337734,93.29799396770346,21.863812422518162,48.205605768282645,4.438612500205075,11.584286862851833,57.54048178444076,81.29091742036796,0,0,0,1
86,4,208.33130125697326,103.01716217470033,21.403045370432068,42.22291546541869,25.58773131140447,55.01351252498948,77.51738691883993,8.103301206968183,0,0,1,0
86,5,233.98878368870504,92.6497050555829,21.485354415723492,37.049584838640236,17.579870652820738,1.780102199643685,89.12082282888191,7.7329643263222785,0,0,1,0
86,6,224.5472632635984,94.52138028280534,21.297986053570607,41.26190540632429,19.832811014376915,12.126775429973058,30.990582405054678,74.54608108819652,0,0,0,0
86,7,193.61829853098473,89.63927837815794,22.967185028134402,38.93643866840731,3.999502338013017,99.34467976842184,66.66107977139976,10.940013655042657,0,1,0,0
86,8,296.4042198065877,94.07999895826653,22.96734725679523,41.136157052609164,47.57904982891416,25.970577324351176,59.20969701609158,33.43682423711637,0,0,0,0
87,1,265.17652685244644,95.94851591566442,22.323347212358154,38.36077434905313,42.32046242897902,57.58450309491041,53.30405542048676,78.83344921182959,0,0,0,1
87,2,236.62809359842015,87.85399008514473,22.197333790162542,34.777697200867706,36.28176254782349,2.1681901011571303,56.82405380874977,48.54432106156621,0,0,0,0
87,3,287.671461541018,90.82604954544612,21.792256520172145,34.599039281208725,95.49024737603995,19.17397445005684,53.26408937013271,87.46319225011044,1,0,0,1
87,4,273.9694474720682,102.11675754425136,22.08433378019213,32.48504621749596,98.68926020296904,68.83720937266649,76.92625097661568,54.18305378740465,1,0,1,0
87,5,280.48850951083284,87.53227590508132,22.58508321030374,45.6315900970841,78.18048391033533,27.457631467044408,80.9492985661758,33.12224518224206,1,0,1,0
87,6,312.5892313280613,95.47859558697147,22.41190496390854,46.40238990050071,39.22860263238929,84.80036534794858,5.25706053270013,17.872627150782726,0,1,0,0
87,7,214.38348192025174,100.2576891148309,21.671300924541775,32.33682198564164,2.296784754777992,15.410747592590601,79.81950166334813,54.71098164169958,0,0,1,0
87,8,287.5494103487298,88.48350365333471,22.969098223426137,46.959510030023736,4.119612121090411,88.87998513893442,99.27764667248249,39.06700710259795,0,1,1,0
88,1,249.81713708067326,89.85940790983656,22.336483662653933,31.36549128359572,18.47057343853339,21.009995209854083,92.07005509379678,5.8688291909025025,0,0,1,0
88,2,234.46480310184523,101.11327352293151,22.985851535658114,44.19480907595887,64.989612826196,76.74776420752761,65.37721509887243,74.26695915295923,0,1,0,0
88,3,281.7502679932118,100.76856249297168,21.03999291409254,32.55629642228325,28.320773492206662,1.4706948705448974,15.044217235001112,6.948903989119182,0,0,0,0
88,4,298.0833008286871,97.35979532902115,21.62409077420196,39.500722743592235,35.57656002956584,29.388477427400417,40.80171701431152,23.572319864002512,0,0,0,0
88,5,277.25692156530636,100.1855998907332,21.217018292918393,35.50650505746438,79.58091016861252,85.37707500016306,10.056430056860567,73.46392894429603,1,1,0,0
88,6,306.2121329441301,92.61943133589497,22.687608210957446,47.15265624415296,44.18659537927354,95.6572802542864,56.690520060251515,80.47681497523872,0,1,0,1
88,7,183.51626567298717,98.92375917806089,22.29155745837684,38.03393051100501,90.1777969443949,91.02702474822242,5.8374669063738445,31.409914783101712,1,1,0,0
88,8,277.37330403510725,104.86750851828636,22.620302122121213,44.196021659139106,48.48585886337147,64.57246567742813,52.976896364057744,8.62670670044281,0,0,0,0
89,1,314.1321561665702,94.54777825263432,22.626316272507534,45.18936682674962,40.36826816933002,86.00818826155296,49.29082594028108,70.40489216941249,0,1,0,0
89,2,265.1787431305625,101.20322468311679,22.01188572986134,32.320373977223575,33.56951532927723,54.145722831432685,64.11184847934233,1.853945929052525,0,0,0,0
89,3,203.46561161981379,91.0067451253438,22.733040610717854,46.476793730182074,86.4008364584011,10.038413419480218,93.75150649162222,32.04428845902322,1,0,1,0
89,4,215.904949071203,102.14487272329598,21.78223260409237,34.93589544060224,7.165365470572449,66.07732407359897,45.156239095407194,70.85536810461727,0,0,0,0
89,5,238.35990107624986,98.48738692414207,22.291875132320115,41.7645376810552,91.20114112732256,99.61100850840202,40.0847695254101,95.54696985615033,1,1,0,1
89,6,195.8243742247611,96.86320065252092,22.885920866459408,48.47179560972815,27.800170855971807,25.711657703994916,19.956780923334428,6.8948753503584985,0,0,0,0
89,7,275.5994426200109,95.15196480095025,22.50008244798661,45.74515992626401,0.3716807403735145,95.52034415541321,91.11861227098424,37.1985479251032,0,1,1,0
89,8,188.97661660678884,98.62578755506789,21.52769788832687,40.446596668055925,54.381727088718,86.15587929583303,77.49289902215422,52.78373253440797,0,1,1,0
90,1,269.030813160003,100.10687962059791,21.143934699665067,41.402690954215956,23.705481997693134,68.70345692768068,17.154764967159498,28.038157557335364,0,0,0,0
90,2,205.7089943761095,97.51559123867817,21.7910764328065,45.09064636974592,46.263949105161586,71.81531534494111,23.93754487412394,54.86436084575207,0,0,0,0
90,3,290.45347008633473,87.58179693171967,22.29294861217858,43.565351829288055,17.157649155746313,65.40575327235385,13.647333442911346,26.313590412714728,0,0,0,0
90,4,264.41360139554155,94.35878640300979,22.59440876137511,34.90110544878058,23.84262413991283,23.50131216400847,18.553406402828344,52.27802630895494,0,0,0,0
90,5,259.3210110212609,96.21593089274637,22.798222197062692,34.608406344098874,60.53451926758672,64.53818514139176,79.78450443507688,70.33218306192826,0,0,1,0
90,6,311.92021577928415,99.32914579475731,22.260387906622043,41.056829300855256,10.144108794403973,2.2366803500285193,25.25518269635555,4.058637569346124,0,0,0,0
90,7,285.197276643862,99.79489201460864,21.94882464123005,39.272734713725335,21.406004769212405,11.41984052743863,56.93401920304648,80.63185671169958,0,0,0,1
90,8,189.93678027507428,103.73470931739739,22.641904644983917,36.12779026063614,57.614765821096846,93.07735888148622,67.81884648708844,44.94670042737556,0,1,0,0
91,1,191.043585702681,92.639281877554,22.74887976305854,38.253200186407796,73.72877600487907,55.94146311842678,0.6910504054811528,86.51496383527397,0,0,0,1
91,2,196.54051088444754,95.79482206864407,21.815837848723703,43.342284228224614,85.41685984568407,56.16551932572427,0.841636578829652,86.79965911457118,1,0,0,1
91,3,281.22232657514184,87.9647467630457,21.59923634244318,36.331239171958124,41.56410108664852,1.406798785630592,60.99994805975007,16.209028374522696,0,0,0,0
91,4,198.0367433569084,103.58072061960397,21.434132101067778,40.17327440470157,70.94502115836485,93.23456637019443,65.7972361025301,13.944192260156928,0,1,0,0
91,5,183.74610004232142,91.38530953576928,21.23435298906643,30.27615362691174,65.17639647277194,88.97632412237006,86.22190457225213,59.49087953161215,0,1,1,0
91,6,271.7447439652772,89.92202887535603,21.93032140228715,41.19643363396653,48.203508484495586,62.24862602926466,72.83681782590679,41.17814267409411,0,0,0,0
91,7,196.70962869883823,93.22433956008504,22.547524106785744,40.0758145640413,63.781306488418906,98.94915216535716,54.53661019054944,43.52927869033184,0,1,0,0
91,8,282.7477351244469,89.410885917824,22.824934001401562,41.17867693141001,78.0902756415395,21.363561651808936,72.87174122149054,5.620035882002505,1,0,0,0
92,1,282.7558417279389,97.83438401338267,21.289869681762536,39.19514119016513,19.955955337336405,11.036137126296863,31.585856610723294,79.05304575494718,0,0,0,1
92,2,316.5832315339535,103.19823936155578,22.46075463821185,46.874875805764226,52.857001986725706,81.81408086594898,25.109928852017493,90.40976503249364,0,1,0,1
92,3,191.7604033289949,104.83387513538801,21.155583117944868,39.43774810486329,9.356119638514826,99.43004692993226,83.75901218312964,9.338995516414883,0,1,1,0
92,4,309.63551334540773,89.9980085960732,22.97785427941229,45.41114743022162,54.72356193420407,29.937180673843542,29.746990585501297,98.36673731034551,0,0,0,1
